text,sentence_idx,abstract_idx,label,predicted
increas,287,48,O,O
from,287,48,O,O
18.39,287,48,B,B
ma/cm2,287,48,O,O
to,287,48,O,O
22.18,287,48,O,O
ma/cm2,287,48,O,O
.,287,48,O,O
the,288,48,O,O
pce,288,48,O,O
of,288,48,O,O
the,288,48,O,O
cuscn,288,48,O,O
dope,288,48,O,O
perovskit,288,48,B,B
solar,288,48,O,O
cell,288,48,O,O
(,288,48,O,O
psc,288,48,O,O
),288,48,O,O
have,288,48,O,O
increas,288,48,O,O
21.4,288,48,O,O
%,288,48,O,O
compar,288,48,O,O
to,288,48,O,O
the,288,48,O,O
control,288,48,O,O
devic,288,48,O,O
without,288,48,O,O
ad,288,48,I,I
.,288,48,O,O
in,289,48,O,O
the,289,48,O,O
meantim,289,48,O,O
",",289,48,O,O
the,289,48,O,O
hysteresi,289,48,O,O
and,289,48,O,O
stabil,289,48,O,O
have,289,48,O,O
also,289,48,O,O
been,289,48,O,O
improv,289,48,I,I
effect,289,48,O,O
.,289,48,O,O
the,290,48,O,O
pce,290,48,O,O
of,290,48,O,O
the,290,48,O,O
cuscn,290,48,O,O
dope,290,48,O,O
mapbi3,290,48,B,B
devic,290,48,O,O
onli,290,48,O,O
drop,290,48,O,O
28,290,48,O,O
%,290,48,O,O
from,290,48,O,O
the,290,48,O,O
initi,290,48,O,O
effici,290,48,O,O
after,290,48,O,O
500,290,48,O,O
h,290,48,O,O
store,290,48,O,O
in,290,48,O,O
an,290,48,O,O
ambient,290,48,O,O
air,290,48,O,O
with,290,48,O,O
temperatur,290,48,O,O
of,290,48,O,O
25°cand,290,48,O,O
humid,290,48,O,O
of,290,48,O,O
20,290,48,O,O
%,290,48,O,O
",",290,48,O,O
wherea,290,48,O,O
the,290,48,O,O
devic,290,48,O,O
without,290,48,O,O
cuscn,290,48,O,O
dope,290,48,O,O
drope,290,48,O,O
48,290,48,O,O
%,290,48,O,O
.,290,48,O,O
thi,291,48,O,O
result,291,48,O,O
indic,291,48,O,O
that,291,48,O,O
cuscn,291,48,O,O
ha,291,48,O,O
great,291,48,O,O
potenti,291,48,O,O
as,291,48,O,O
a,291,48,O,O
dope,291,48,O,O
to,291,48,O,O
improv,291,48,I,I
the,291,48,O,O
morpholog,291,48,O,O
of,291,48,O,O
perovskit,291,48,B,B
film,291,48,O,O
and,291,48,O,O
enhanc,291,48,O,O
the,291,48,O,O
perform,291,48,O,O
of,291,48,O,O
the,291,48,O,O
psc,291,48,O,O
despit,292,49,O,O
tremend,292,49,O,O
progress,292,49,O,O
in,292,49,O,O
effici,292,49,O,O
and,292,49,O,O
stabil,292,49,O,O
",",292,49,O,O
perovskit,292,49,B,B
solar,292,49,O,O
cell,292,49,O,O
are,292,49,O,O
still,292,49,O,O
face,292,49,O,O
the,292,49,O,O
challeng,292,49,O,O
of,292,49,O,O
upscal,292,49,O,O
.,292,49,O,O
here,293,49,O,O
we,293,49,O,O
present,293,49,O,O
uniqu,293,49,O,O
advantag,293,49,O,O
of,293,49,O,O
reactiv,293,49,O,O
polyiodid,293,49,O,O
melt,293,49,O,O
for,293,49,O,O
solvent-,293,49,O,O
and,293,49,O,O
adduct-fre,293,49,O,O
reactionari,293,49,O,O
fabric,293,49,I,I
of,293,49,O,O
perovskit,293,49,B,B
film,293,49,O,O
exhibit,293,49,O,O
excel,293,49,O,O
qualiti,293,49,O,O
over,293,49,O,O
larg,293,49,O,O
area,293,49,O,O
.,293,49,O,O
our,294,49,O,O
method,294,49,O,O
employ,294,49,O,O
a,294,49,O,O
nanoscal,294,49,O,O
layer,294,49,O,O
of,294,49,O,O
metal,294,49,O,O
pb,294,49,O,O
coat,294,49,O,O
with,294,49,O,O
stoichiometr,294,49,O,O
amount,294,49,O,O
of,294,49,O,O
ch3nh3i,294,49,B,B
(,294,49,O,O
mai,294,49,O,O
),294,49,O,O
or,294,49,O,O
mix,294,49,O,O
csi/mai/nh2chnh2i,294,49,O,O
(,294,49,O,O
fai,294,49,O,O
),294,49,O,O
",",294,49,O,O
subsequ,294,49,O,O
expos,294,49,O,O
to,294,49,O,O
iodin,294,49,O,O
vapour,294,49,O,O
.,294,49,O,O
the,295,49,O,O
instantli,295,49,O,O
form,295,49,O,O
mai3,295,49,B,B
(,295,49,O,O
l,295,49,O,O
),295,49,O,O
or,295,49,O,O
cs,295,49,O,O
(,295,49,O,O
ma,295,49,O,O
",",295,49,O,O
fa,295,49,O,O
),295,49,O,O
i3,295,49,O,O
(,295,49,O,O
l,295,49,O,O
),295,49,O,O
polyiodid,295,49,O,O
liquid,295,49,O,O
convert,295,49,O,O
the,295,49,O,O
pb,295,49,O,O
layer,295,49,O,O
into,295,49,O,O
a,295,49,O,O
pure,295,49,O,O
perovskit,295,49,B,B
film,295,49,O,O
without,295,49,O,O
byproduct,295,49,O,O
or,295,49,O,O
unreact,295,49,O,O
compon,295,49,O,O
at,295,49,O,O
nearli,295,49,O,O
room,295,49,O,O
temperatur,295,49,O,O
.,295,49,O,O
we,296,49,O,O
demonstr,296,49,O,O
highli,296,49,O,O
uniform,296,49,O,O
and,296,49,O,O
rel,296,49,O,O
larg,296,49,O,O
area,296,49,O,O
mapbi3,296,49,B,B
perovskit,296,49,B,B
film,296,49,O,O
",",296,49,O,O
such,296,49,O,O
as,296,49,O,O
100,296,49,O,O
cm2,296,49,O,O
on,296,49,O,O
glass/fluorine-dop,296,49,O,O
tin,296,49,O,O
oxid,296,49,O,O
(,296,49,O,O
fto,296,49,O,O
),296,49,O,O
and,296,49,O,O
600,296,49,O,O
cm2,296,49,O,O
on,296,49,O,O
flexibl,296,49,O,O
polyethylen,296,49,O,O
terephthal,296,49,O,O
(,296,49,O,O
pet,296,49,O,O
),296,49,O,O
/indium,296,49,O,O
tin,296,49,O,O
oxid,296,49,O,O
(,296,49,O,O
ito,296,49,O,O
),296,49,O,O
substrat,296,49,O,O
.,296,49,O,O
as,297,49,O,O
a,297,49,O,O
proof-of-concept,297,49,O,O
",",297,49,O,O
we,297,49,O,O
demonstr,297,49,O,O
solar,297,49,O,O
cell,297,49,O,O
with,297,49,O,O
revers,297,49,O,O
scan,297,49,O,O
power,297,49,O,O
convers,297,49,O,O
effici,297,49,O,O
of,297,49,O,O
16.12,297,49,O,O
%,297,49,O,O
(,297,49,O,O
planar,297,49,O,O
mapbi3,297,49,B,B
),297,49,O,O
",",297,49,O,O
17.18,297,49,O,O
%,297,49,O,O
(,297,49,O,O
mesoscop,297,49,O,O
mapbi3,297,49,B,B
),297,49,O,O
and,297,49,O,O
16.89,297,49,O,O
%,297,49,O,O
(,297,49,O,O
planar,297,49,O,O
cs0.05ma0.2fa0.75pbi3,297,49,B,B
),297,49,O,O
in,297,49,O,O
the,297,49,O,O
standard,297,49,O,O
fto/c,297,49,O,O
(,297,49,O,O
m,297,49,O,O
),297,49,O,O
-tio2/perovskite/spiro-ometad/au,297,49,B,B
architectur,297,49,O,O
.,297,49,O,O
as,298,50,O,O
the,298,50,O,O
long-term,298,50,O,O
stabil,298,50,O,O
and,298,50,O,O
toxic,298,50,O,O
of,298,50,O,O
pb,298,50,O,O
are,298,50,O,O
two,298,50,O,O
profound,298,50,O,O
concern,298,50,O,O
for,298,50,O,O
the,298,50,O,O
commerci,298,50,O,O
of,298,50,O,O
pb-base,298,50,O,O
perovskit,298,50,B,B
solar,298,50,O,O
cell,298,50,O,O
",",298,50,O,O
we,298,50,O,O
have,298,50,O,O
undertaken,298,50,O,O
thi,298,50,O,O
studi,298,50,O,O
to,298,50,O,O
understand,298,50,O,O
the,298,50,O,O
perform,298,50,O,O
degrad,298,50,O,O
of,298,50,O,O
perovskit,298,50,B,B
solar,298,50,O,O
cell,298,50,O,O
at,298,50,O,O
high,298,50,O,O
temperatur,298,50,O,O
(,298,50,O,O
60,298,50,O,O
",",298,50,O,O
80,298,50,O,O
",",298,50,O,O
100,298,50,O,O
and,298,50,O,O
120,298,50,O,O
°c,298,50,O,O
),298,50,O,O
and,298,50,O,O
under,298,50,O,O
a,298,50,O,O
humid,298,50,O,O
(,298,50,O,O
30–50,298,50,B,B
%,298,50,O,O
rel,298,50,O,O
humid,298,50,O,O
),298,50,O,O
environ,298,50,O,O
",",298,50,O,O
and,298,50,O,O
then,298,50,O,O
tri,298,50,O,O
to,298,50,O,O
reus,298,50,O,O
the,298,50,O,O
perovskit,298,50,B,B
film,298,50,O,O
from,298,50,O,O
the,298,50,O,O
degrad,298,50,O,O
cell,298,50,O,O
to,298,50,O,O
recov,298,50,O,O
the,298,50,O,O
cell,298,50,O,O
effici,298,50,O,O
so,298,50,O,O
as,298,50,O,O
to,298,50,O,O
avoid,298,50,O,O
dump,298,50,O,O
of,298,50,O,O
pb-wast,298,50,O,O
into,298,50,O,O
the,298,50,O,O
environ,298,50,O,O
.,298,50,O,O
as,299,50,O,O
found,299,50,O,O
in,299,50,O,O
thi,299,50,O,O
studi,299,50,O,O
",",299,50,O,O
the,299,50,O,O
perform,299,50,O,O
of,299,50,O,O
mapbi3,299,50,B,B
(,299,50,O,O
ma,299,50,O,O
=,299,50,O,O
ch3nh3,299,50,B,B
),299,50,O,O
cell,299,50,O,O
use,299,50,O,O
spiro-ometad,299,50,O,O
as,299,50,O,O
the,299,50,O,O
hole,299,50,O,O
transport,299,50,O,O
materi,299,50,O,O
(,299,50,O,O
htm,299,50,O,O
),299,50,O,O
deterior,299,50,O,O
mainli,299,50,O,O
not,299,50,O,O
due,299,50,O,O
to,299,50,O,O
the,299,50,O,O
degrad,299,50,O,O
of,299,50,O,O
the,299,50,O,O
perovskit,299,50,B,B
but,299,50,O,O
becaus,299,50,O,O
of,299,50,O,O
the,299,50,O,O
modif,299,50,O,O
of,299,50,O,O
the,299,50,O,O
interfac,299,50,O,O
between,299,50,O,O
the,299,50,O,O
perovskit,299,50,B,B
and,299,50,O,O
spiro-ometad,299,50,O,O
at,299,50,O,O
high,299,50,O,O
temperatur,299,50,O,O
.,299,50,O,O
in,300,50,O,O
addit,300,50,O,O
",",300,50,O,O
the,300,50,O,O
spiro-ometad,300,50,O,O
layer,300,50,O,O
underw,300,50,O,O
a,300,50,O,O
sever,300,50,O,O
morpholog,300,50,O,O
deform,300,50,O,O
at,300,50,O,O
high,300,50,O,O
temperatur,300,50,O,O
",",300,50,O,O
show,300,50,O,O
larg,300,50,O,O
void,300,50,O,O
in,300,50,O,O
it,300,50,O,O
",",300,50,O,O
which,300,50,O,O
reduc,300,50,O,O
the,300,50,O,O
cell,300,50,O,O
perform,300,50,O,O
further,300,50,O,O
.,300,50,O,O
howev,301,50,O,O
",",301,50,O,O
despit,301,50,O,O
the,301,50,O,O
complet,301,50,O,O
reconvers,301,50,O,O
of,301,50,O,O
pbi2,301,50,O,O
to,301,50,O,O
perovskit,301,50,B,B
and,301,50,O,O
the,301,50,O,O
replac,301,50,O,O
of,301,50,O,O
the,301,50,O,O
degrad,301,50,O,O
spiro-ometad,301,50,O,O
film,301,50,O,O
with,301,50,O,O
a,301,50,O,O
fresh,301,50,O,O
layer,301,50,O,O
in,301,50,O,O
the,301,50,O,O
mapbi3,301,50,B,B
cell,301,50,O,O
",",301,50,O,O
the,301,50,O,O
cell,301,50,O,O
perform,301,50,O,O
wa,301,50,O,O
not,301,50,O,O
recov,301,50,O,O
to,301,50,O,O
the,301,50,O,O
initi,301,50,O,O
valu,301,50,O,O
becaus,301,50,O,O
the,301,50,O,O
modifi,301,50,O,O
perovskite/spiro-ometad,301,50,B,B
interfac,301,50,O,O
becam,301,50,O,O
wors,301,50,O,O
after,301,50,O,O
recycl,301,50,O,O
.,301,50,O,O
the,302,50,O,O
thermal,302,50,O,O
stabil,302,50,O,O
and,302,50,O,O
perform,302,50,O,O
recoveri,302,50,O,O
upon,302,50,O,O
recycl,302,50,O,O
were,302,50,O,O
found,302,50,O,O
to,302,50,O,O
depend,302,50,O,O
on,302,50,O,O
the,302,50,O,O
composit,302,50,O,O
of,302,50,O,O
the,302,50,O,O
perovskit,302,50,B,B
;,302,50,O,O
faster,302,50,O,O
degrad,302,50,O,O
of,302,50,O,O
mapbi3,302,50,B,B
cell,302,50,O,O
with,302,50,O,O
a,302,50,O,O
slight,302,50,O,O
excess,302,50,O,O
of,302,50,O,O
mai,302,50,O,O
and,302,50,O,O
better,302,50,O,O
stabil,302,50,O,O
of,302,50,O,O
cell,302,50,O,O
not,302,50,O,O
contain,302,50,O,O
ma,302,50,O,O
(,302,50,O,O
fa0.85cs0.15pbi3,302,50,B,B
",",302,50,O,O
fa,302,50,O,O
=,302,50,O,O
ch,302,50,O,O
(,302,50,O,O
nh2,302,50,O,O
),302,50,O,O
2,302,50,O,O
),302,50,O,O
indic,302,50,O,O
certain,302,50,O,O
involv,302,50,O,O
of,302,50,O,O
ma+,302,50,O,O
ion,302,50,O,O
in,302,50,O,O
the,302,50,O,O
alter,302,50,O,O
of,302,50,O,O
the,302,50,O,O
perovskite/spiro-ometad,302,50,B,B
interfac,302,50,O,O
.,302,50,O,O
unlik,303,50,O,O
the,303,50,O,O
heat-treat,303,50,O,O
case,303,50,O,O
",",303,50,O,O
mapbi3,303,50,B,B
cell,303,50,O,O
",",303,50,O,O
when,303,50,O,O
expos,303,50,O,O
to,303,50,O,O
a,303,50,O,O
humid,303,50,O,O
environ,303,50,O,O
",",303,50,O,O
degrad,303,50,O,O
significantli,303,50,O,O
to,303,50,O,O
pbi2,303,50,O,O
and,303,50,O,O
the,303,50,O,O
reconvers,303,50,O,O
of,303,50,O,O
thi,303,50,O,O
pbi2,303,50,O,O
to,303,50,O,O
perovskit,303,50,B,B
follow,303,50,O,O
by,303,50,O,O
deposit,303,50,O,O
of,303,50,O,O
a,303,50,O,O
fresh,303,50,O,O
spiro-ometad,303,50,O,O
layer,303,50,O,O
increas,303,50,O,O
the,303,50,O,O
cell,303,50,O,O
perform,303,50,O,O
but,303,50,O,O
it,303,50,O,O
did,303,50,O,O
not,303,50,O,O
recov,303,50,O,O
to,303,50,O,O
the,303,50,O,O
initi,303,50,O,O
valu,303,50,O,O
.,303,50,O,O
thi,304,50,O,O
poor,304,50,O,O
recoveri,304,50,O,O
in,304,50,O,O
these,304,50,O,O
cell,304,50,O,O
wa,304,50,O,O
due,304,50,O,O
to,304,50,O,O
ineffici,304,50,O,O
carrier,304,50,O,O
transport,304,50,O,O
that,304,50,O,O
result,304,50,O,O
in,304,50,O,O
a,304,50,O,O
lower,304,50,O,O
photocurr,304,50,O,O
in,304,50,O,O
the,304,50,O,O
recycl,304,50,O,O
devic,304,50,O,O
.,304,50,O,O
a,305,51,O,O
varieti,305,51,O,O
of,305,51,O,O
dopant-fre,305,51,O,O
hole-transport,305,51,O,O
materi,305,51,O,O
(,305,51,O,O
htm,305,51,O,O
),305,51,O,O
is,305,51,O,O
develop,305,51,O,O
to,305,51,O,O
serv,305,51,O,O
as,305,51,O,O
altern,305,51,O,O
to,305,51,O,O
the,305,51,O,O
typic,305,51,O,O
dopant-tr,305,51,O,O
one,305,51,O,O
;,305,51,O,O
howev,305,51,O,O
",",305,51,O,O
their,305,51,O,O
photovolta,305,51,O,O
perform,305,51,O,O
still,305,51,O,O
fall,305,51,O,O
far,305,51,O,O
behind,305,51,O,O
.,305,51,O,O
in,306,51,O,O
thi,306,51,O,O
work,306,51,O,O
",",306,51,O,O
the,306,51,O,O
side,306,51,O,O
chain,306,51,O,O
of,306,51,O,O
a,306,51,O,O
polymer,306,51,O,O
htm,306,51,O,O
is,306,51,O,O
engin,306,51,O,O
by,306,51,O,O
partial,306,51,O,O
introduc,306,51,O,O
diethylen,306,51,O,O
glycol,306,51,O,O
(,306,51,O,O
deg,306,51,O,O
),306,51,O,O
group,306,51,O,O
in,306,51,O,O
order,306,51,O,O
to,306,51,O,O
simultan,306,51,O,O
optim,306,51,O,O
the,306,51,O,O
properti,306,51,O,O
of,306,51,O,O
both,306,51,O,O
the,306,51,O,O
bulk,306,51,O,O
of,306,51,O,O
the,306,51,O,O
htm,306,51,O,O
layer,306,51,O,O
and,306,51,O,O
the,306,51,O,O
htm/perovskit,306,51,B,B
interfac,306,51,O,O
.,306,51,O,O
the,307,51,O,O
intermolecular,307,51,O,O
π–π,307,51,O,O
stack,307,51,O,O
interact,307,51,O,O
in,307,51,O,O
the,307,51,O,O
htm,307,51,O,O
layer,307,51,O,O
is,307,51,O,O
unexpectedli,307,51,O,O
weaken,307,51,O,O
after,307,51,O,O
the,307,51,O,O
incorpor,307,51,O,O
of,307,51,O,O
deg,307,51,O,O
group,307,51,O,O
",",307,51,O,O
wherea,307,51,O,O
the,307,51,O,O
lamellar,307,51,O,O
pack,307,51,O,O
interact,307,51,O,O
is,307,51,O,O
strengthen,307,51,O,O
.,307,51,O,O
a,308,51,O,O
doubl,308,51,O,O
hole,308,51,O,O
mobil,308,51,O,O
is,308,51,O,O
obtain,308,51,O,O
when,308,51,O,O
3,308,51,O,O
%,308,51,O,O
of,308,51,O,O
the,308,51,O,O
deg,308,51,O,O
group,308,51,O,O
replac,308,51,O,O
the,308,51,O,O
origin,308,51,O,O
alkyl,308,51,O,O
side,308,51,O,O
chain,308,51,O,O
",",308,51,O,O
and,308,51,O,O
a,308,51,O,O
champion,308,51,O,O
power,308,51,O,O
convers,308,51,O,O
effici,308,51,O,O
(,308,51,O,O
pce,308,51,O,O
),308,51,O,O
of,308,51,O,O
20.19,308,51,O,O
%,308,51,O,O
(,308,51,O,O
certifi,308,51,O,O
:,308,51,O,O
20.10,308,51,O,O
%,308,51,O,O
),308,51,O,O
is,308,51,O,O
then,308,51,O,O
achiev,308,51,O,O
",",308,51,O,O
which,308,51,O,O
is,308,51,O,O
the,308,51,O,O
first,308,51,O,O
report,308,51,O,O
of,308,51,O,O
valu,308,51,O,O
over,308,51,O,O
20,308,51,O,O
%,308,51,O,O
for,308,51,O,O
dopant-fre,308,51,O,O
organ,308,51,O,O
htm,308,51,O,O
.,308,51,O,O
the,309,51,O,O
devic,309,51,O,O
maintain,309,51,O,O
92.25,309,51,O,O
%,309,51,O,O
of,309,51,O,O
it,309,51,O,O
initi,309,51,O,O
pce,309,51,O,O
after,309,51,O,O
store,309,51,O,O
at,309,51,O,O
ambient,309,51,O,O
atmospher,309,51,O,O
for,309,51,O,O
30,309,51,O,O
d,309,51,O,O
",",309,51,O,O
which,309,51,O,O
should,309,51,O,O
be,309,51,O,O
due,309,51,O,O
to,309,51,O,O
the,309,51,O,O
enhanc,309,51,O,O
hydrophob,309,51,O,O
of,309,51,O,O
the,309,51,O,O
htm,309,51,O,O
film,309,51,O,O
.,309,51,O,O
in,310,52,O,O
thi,310,52,O,O
work,310,52,O,O
",",310,52,O,O
the,310,52,O,O
design,310,52,O,O
and,310,52,O,O
synthesi,310,52,O,O
of,310,52,O,O
a,310,52,O,O
thiophene-cor,310,52,O,O
base,310,52,O,O
hole,310,52,O,O
transport,310,52,O,O
materi,310,52,O,O
(,310,52,O,O
d1,310,52,O,O
),310,52,O,O
are,310,52,O,O
present,310,52,O,O
.,310,52,O,O
it,311,52,O,O
is,311,52,O,O
shown,311,52,O,O
that,311,52,O,O
psc,311,52,O,O
with,311,52,O,O
d1,311,52,O,O
reach,311,52,O,O
a,311,52,O,O
power,311,52,O,O
convers,311,52,O,O
effici,311,52,O,O
(,311,52,O,O
pce,311,52,O,O
),311,52,O,O
of,311,52,O,O
16.5,311,52,O,O
%,311,52,O,O
",",311,52,O,O
which,311,52,O,O
is,311,52,O,O
lower,311,52,O,O
than,311,52,O,O
19.8,311,52,O,O
%,311,52,O,O
obtain,311,52,O,O
by,311,52,O,O
spiro-ometad-bas,311,52,O,O
devic,311,52,O,O
.,311,52,O,O
importantli,312,52,O,O
",",312,52,O,O
the,312,52,O,O
devic,312,52,O,O
based-on,312,52,O,O
d1,312,52,O,O
show,312,52,O,O
rel,312,52,O,O
better,312,52,O,O
stabil,312,52,O,O
compar,312,52,O,O
to,312,52,O,O
devic,312,52,O,O
base,312,52,O,O
on,312,52,O,O
spiro-ometad,312,52,O,O
when,312,52,O,O
age,312,52,O,O
under,312,52,O,O
ambient,312,52,O,O
air,312,52,O,O
and,312,52,O,O
under,312,52,O,O
continu,312,52,O,O
1-sun,312,52,O,O
illumin,312,52,O,O
in,312,52,O,O
nitrogen,312,52,O,O
",",312,52,O,O
respect,312,52,O,O
.,312,52,O,O
moreov,313,52,O,O
",",313,52,O,O
the,313,52,O,O
cost,313,52,O,O
of,313,52,O,O
d1,313,52,O,O
is,313,52,O,O
around,313,52,O,O
1/30,313,52,B,B
of,313,52,O,O
that,313,52,O,O
of,313,52,O,O
spiro-ometad.th,313,52,O,O
present,313,52,O,O
find,313,52,O,O
highlight,313,52,O,O
the,313,52,O,O
potenti,313,52,O,O
of,313,52,O,O
thiophen,313,52,O,O
core,313,52,O,O
or,313,52,O,O
make,313,52,O,O
d1,313,52,O,O
as,313,52,O,O
a,313,52,O,O
potenti,313,52,O,O
htm,313,52,O,O
core,313,52,O,O
for,313,52,O,O
low-cost,313,52,O,O
and,313,52,O,O
high-perform,313,52,O,O
psc,313,52,O,O
.,313,52,O,O
high-perform,314,53,O,O
planar,314,53,O,O
heterojunct,314,53,O,O
perovskit,314,53,B,B
(,314,53,O,O
ch3nh3pbi3,314,53,B,B
),314,53,O,O
solar,314,53,O,O
cell,314,53,O,O
(,314,53,O,O
pvsc,314,53,O,O
),314,53,O,O
is,314,53,O,O
demonstr,314,53,O,O
by,314,53,O,O
util,314,53,O,O
cuscn,314,53,O,O
as,314,53,O,O
a,314,53,O,O
hole-transport,314,53,O,O
layer,314,53,O,O
.,314,53,O,O
effici,315,53,O,O
hole-transport,315,53,O,O
and,315,53,O,O
hole-extract,315,53,O,O
at,315,53,O,O
the,315,53,O,O
cuscn/ch3nh3pbi3,315,53,B,B
interfac,315,53,O,O
facilit,315,53,O,O
the,315,53,O,O
pvsc,315,53,O,O
to,315,53,O,O
reach,315,53,O,O
16,315,53,O,O
%,315,53,O,O
power,315,53,O,O
convers,315,53,O,O
effici,315,53,O,O
(,315,53,O,O
pce,315,53,O,O
),315,53,O,O
.,315,53,O,O
in,316,53,O,O
addit,316,53,O,O
",",316,53,O,O
excel,316,53,O,O
transpar,316,53,O,O
of,316,53,O,O
cuscn,316,53,O,O
enabl,316,53,O,O
high-perform,316,53,O,O
semitranspar,316,53,O,O
pvsc,316,53,O,O
(,316,53,O,O
10,316,53,O,O
%,316,53,O,O
pce,316,53,O,O
and,316,53,O,O
25,316,53,O,O
%,316,53,O,O
averag,316,53,O,O
visibl,316,53,O,O
transmitt,316,53,O,O
),316,53,O,O
to,316,53,O,O
be,316,53,O,O
realiz,316,53,O,O
.,316,53,O,O
hybrid,317,54,O,O
organomet,317,54,O,O
halid,317,54,O,O
perovskit,317,54,B,B
such,317,54,O,O
as,317,54,O,O
methylammonium,317,54,O,O
lead,317,54,O,O
iodid,317,54,O,O
(,317,54,O,O
mapbi3,317,54,B,B
),317,54,O,O
are,317,54,O,O
a,317,54,O,O
promis,317,54,O,O
class,317,54,O,O
of,317,54,O,O
cost-,317,54,O,O
and,317,54,O,O
energy-effici,317,54,O,O
light,317,54,O,O
absorpt,317,54,O,O
materi,317,54,O,O
for,317,54,O,O
thin-film,317,54,O,O
photovolta,317,54,O,O
.,317,54,O,O
in,318,54,O,O
thi,318,54,O,O
work,318,54,O,O
",",318,54,O,O
the,318,54,O,O
prepar,318,54,I,I
and,318,54,O,O
character,318,54,O,O
of,318,54,O,O
mapbi3,318,54,B,B
nanoparticl,318,54,O,O
(,318,54,O,O
np,318,54,O,O
),318,54,O,O
on,318,54,O,O
tiox/indium,318,54,O,O
tin,318,54,O,O
oxid,318,54,O,O
glass,318,54,O,O
substrat,318,54,O,O
use,318,54,O,O
a,318,54,O,O
simpl,318,54,O,O
spin-coat,318,54,O,O
techniqu,318,54,O,O
have,318,54,O,O
been,318,54,O,O
investig,318,54,O,O
.,318,54,O,O
the,319,54,O,O
np,319,54,O,O
were,319,54,O,O
prepar,319,54,I,I
by,319,54,O,O
spin-coat,319,54,O,O
solut,319,54,O,O
of,319,54,O,O
mapbi3,319,54,B,B
and,319,54,O,O
the,319,54,O,O
ionic,319,54,O,O
liquid,319,54,O,O
(,319,54,O,O
il,319,54,O,O
),319,54,O,O
1-hexyl-3-methylimidazolium,319,54,B,B
chlorid,319,54,O,O
in,319,54,O,O
n,319,54,O,O
",",319,54,O,O
n-dimethylformamid,319,54,O,O
.,319,54,O,O
analysi,320,54,O,O
of,320,54,O,O
the,320,54,O,O
result,320,54,O,O
spin-coat,320,54,O,O
film,320,54,O,O
reveal,320,54,O,O
that,320,54,O,O
uniform,320,54,O,O
spheric,320,54,O,O
mapbi3,320,54,B,B
np,320,54,O,O
with,320,54,O,O
an,320,54,O,O
averag,320,54,O,O
diamet,320,54,O,O
of,320,54,O,O
540,320,54,O,O
nm,320,54,O,O
were,320,54,O,O
homogen,320,54,O,O
distribut,320,54,O,O
on,320,54,O,O
the,320,54,O,O
tiox,320,54,O,O
substrat,320,54,O,O
.,320,54,O,O
mapbi3,321,54,B,B
film,321,54,O,O
with,321,54,O,O
similar,321,54,O,O
crystallin,321,54,O,O
were,321,54,O,O
observ,321,54,O,O
irrespect,321,54,O,O
of,321,54,O,O
the,321,54,O,O
inclus,321,54,O,O
of,321,54,O,O
il,321,54,O,O
",",321,54,O,O
as,321,54,O,O
evid,321,54,O,O
from,321,54,O,O
the,321,54,O,O
x-ray,321,54,O,O
diffract,321,54,O,O
pattern,321,54,O,O
of,321,54,O,O
the,321,54,O,O
film,321,54,O,O
.,321,54,O,O
howev,322,54,O,O
",",322,54,O,O
addit,322,54,O,O
of,322,54,O,O
il,322,54,O,O
to,322,54,O,O
the,322,54,O,O
spin-coat,322,54,O,O
solut,322,54,O,O
facilit,322,54,O,O
the,322,54,O,O
format,322,54,O,O
of,322,54,O,O
homogen,322,54,O,O
nucleat,322,54,O,O
site,322,54,O,O
and,322,54,O,O
prevent,322,54,O,O
rapid,322,54,O,O
crystal,322,54,O,O
format,322,54,O,O
of,322,54,O,O
mapbi3,322,54,B,B
.,322,54,O,O
therefor,323,54,O,O
",",323,54,O,O
the,323,54,O,O
presenc,323,54,O,O
of,323,54,O,O
an,323,54,O,O
il,323,54,O,O
result,323,54,O,O
in,323,54,O,O
uniform,323,54,O,O
thin,323,54,O,O
film,323,54,O,O
with,323,54,O,O
good,323,54,O,O
morpholog,323,54,O,O
.,323,54,O,O
dope,324,55,O,O
properti,324,55,O,O
of,324,55,O,O
"2,2′,7,7′-tetraki",324,55,O,O
(,324,55,O,O
n,324,55,O,O
",",324,55,O,O
n-di-p-methoxyphenylamin,324,55,O,O
),324,55,O,O
"-9,9′-spirobifluoren",324,55,O,O
(,324,55,O,O
spiro-meotad,324,55,O,O
),324,55,O,O
hole,324,55,O,O
transport,324,55,O,O
layer,324,55,O,O
are,324,55,O,O
investig,324,55,O,O
by,324,55,O,O
x-ray,324,55,O,O
photoelectron,324,55,O,O
spectroscopi,324,55,O,O
",",324,55,O,O
ultraviolet,324,55,O,O
photoelectron,324,55,O,O
spectroscopi,324,55,O,O
",",324,55,O,O
and,324,55,O,O
atom,324,55,O,O
forc,324,55,O,O
microscopi,324,55,O,O
under,324,55,O,O
air,324,55,O,O
exposur,324,55,O,O
.,324,55,O,O
xp,325,55,O,O
result,325,55,O,O
reveal,325,55,O,O
that,325,55,O,O
3,325,55,O,O
h,325,55,O,O
exposur,325,55,O,O
of,325,55,O,O
li-bi,325,55,O,O
(,325,55,O,O
trifluoromethanesulfonyl,325,55,O,O
),325,55,O,O
-imid,325,55,O,O
(,325,55,O,O
litfsi,325,55,O,O
),325,55,O,O
dope,325,55,O,O
spiro-meotad,325,55,O,O
to,325,55,O,O
air,325,55,O,O
result,325,55,O,O
