text,sentence_idx,abstract_idx,label
capabl,441,73,O
.,441,73,O
we,442,74,O
present,442,74,O
a,442,74,O
design,442,74,O
rational,442,74,O
for,442,74,O
stretchabl,442,74,O
soft,442,74,O
network,442,74,O
composit,442,74,O
for,442,74,O
engin,442,74,O
tissu,442,74,O
that,442,74,O
predominantli,442,74,O
function,442,74,O
under,442,74,O
high,442,74,O
tensil,442,74,O
load,442,74,O
.,442,74,O
the,443,74,O
converg,443,74,O
of,443,74,O
3d-print,443,74,B
fiber,443,74,O
select,443,74,O
from,443,74,O
a,443,74,O
design,443,74,O
librari,443,74,O
and,443,74,O
biodegrad,443,74,O
interpenetr,443,74,O
polym,443,74,O
network,443,74,O
(,443,74,O
ipn,443,74,O
),443,74,O
result,443,74,O
in,443,74,O
biomimet,443,74,O
tissu,443,74,O
engin,443,74,O
construct,443,74,O
(,443,74,O
btec,443,74,O
),443,74,O
with,443,74,O
fulli,443,74,O
tunabl,443,74,O
properti,443,74,O
that,443,74,O
can,443,74,O
match,443,74,O
specif,443,74,O
tissu,443,74,O
requir,443,74,O
.,443,74,O
we,444,74,O
present,444,74,O
our,444,74,O
technolog,444,74,O
platform,444,74,O
use,444,74,O
an,444,74,O
exemplari,444,74,O
soft,444,74,O
network,444,74,O
composit,444,74,O
model,444,74,O
that,444,74,O
is,444,74,O
character,444,74,O
to,444,74,O
be,444,74,O
flexibl,444,74,O
",",444,74,O
yet,444,74,O
∼125,444,74,O
time,444,74,O
stronger,444,74,O
(,444,74,O
e,444,74,O
=,444,74,O
3.19,444,74,B
mpa,444,74,O
),444,74,O
and,444,74,O
∼100,444,74,O
time,444,74,O
tougher,444,74,O
(,444,74,O
wext,444,74,O
=,444,74,O
∼2000,444,74,O
kj,444,74,O
m–3,444,74,O
),444,74,O
than,444,74,O
it,444,74,O
hydrogel,444,74,O
counterpart,444,74,O
.,444,74,O
fiber-bas,445,75,O
structur,445,75,O
are,445,75,O
highli,445,75,O
desir,445,75,O
for,445,75,O
wearabl,445,75,O
electron,445,75,O
that,445,75,O
are,445,75,O
expect,445,75,O
to,445,75,O
be,445,75,O
light-weight,445,75,O
",",445,75,O
long-last,445,75,O
",",445,75,O
flexibl,445,75,O
",",445,75,O
and,445,75,O
conform,445,75,O
.,445,75,O
mani,446,75,O
fibrou,446,75,O
structur,446,75,O
have,446,75,O
been,446,75,O
manufactur,446,75,I
by,446,75,O
well-establish,446,75,O
lost-effect,446,75,O
textil,446,75,O
process,446,75,I
technolog,446,75,O
",",446,75,O
normal,446,75,O
at,446,75,O
ambient,446,75,O
condit,446,75,O
.,446,75,O
the,447,75,O
advanc,447,75,O
of,447,75,O
nanotechnolog,447,75,O
ha,447,75,O
made,447,75,O
it,447,75,O
feasibl,447,75,O
to,447,75,O
build,447,75,O
electron,447,75,O
devic,447,75,O
directli,447,75,O
on,447,75,O
the,447,75,O
surfac,447,75,O
or,447,75,O
insid,447,75,O
of,447,75,O
singl,447,75,O
fiber,447,75,O
",",447,75,O
which,447,75,O
have,447,75,O
typic,447,75,O
thick,447,75,O
of,447,75,O
sever,447,75,O
to,447,75,O
ten,447,75,O
micron,447,75,O
.,447,75,O
howev,448,75,O
",",448,75,O
impart,448,75,O
electron,448,75,O
function,448,75,O
to,448,75,O
porou,448,75,O
",",448,75,O
highli,448,75,O
deform,448,75,O
and,448,75,O
three-dimension,448,75,O
fiber,448,75,O
assembl,448,75,O
and,448,75,O
maintain,448,75,O
them,448,75,O
dure,448,75,O
wear,448,75,O
repres,448,75,O
great,448,75,O
challeng,448,75,O
from,448,75,O
both,448,75,O
view,448,75,O
of,448,75,O
fundament,448,75,O
understand,448,75,O
and,448,75,O
practic,448,75,O
implement,448,75,O
.,448,75,O
thi,449,75,O
articl,449,75,O
attempt,449,75,O
to,449,75,O
critic,449,75,O
review,449,75,O
the,449,75,O
current,449,75,O
state-of-art,449,75,O
with,449,75,O
respect,449,75,O
to,449,75,O
materi,449,75,O
",",449,75,O
fabric,449,75,I
techniqu,449,75,O
",",449,75,O
and,449,75,O
structur,449,75,O
design,449,75,O
of,449,75,O
devic,449,75,O
as,449,75,O
well,449,75,O
as,449,75,O
applic,449,75,O
of,449,75,O
the,449,75,O
fiber-bas,449,75,O
wearabl,449,75,O
electron,449,75,O
product,449,75,O
.,449,75,O
in,450,75,O
addit,450,75,O
",",450,75,O
thi,450,75,O
review,450,75,O
elabor,450,75,O
the,450,75,O
perform,450,75,O
requir,450,75,O
of,450,75,O
the,450,75,O
fiber-bas,450,75,O
wearabl,450,75,O
electron,450,75,O
product,450,75,O
",",450,75,O
especi,450,75,O
regard,450,75,O
the,450,75,O
correl,450,75,O
among,450,75,O
materi,450,75,O
",",450,75,O
fiber/textil,450,75,O
structur,450,75,O
and,450,75,O
electron,450,75,O
as,450,75,O
well,450,75,O
as,450,75,O
mechan,450,75,O
function,450,75,O
of,450,75,O
fiber-bas,450,75,O
electron,450,75,O
devic,450,75,O
.,450,75,O
final,451,75,O
",",451,75,O
discuss,451,75,O
will,451,75,O
be,451,75,O
present,451,75,O
regard,451,75,O
to,451,75,O
limit,451,75,O
of,451,75,O
current,451,75,O
materi,451,75,O
",",451,75,O
fabric,451,75,I
techniqu,451,75,O
",",451,75,O
devic,451,75,O
concern,451,75,O
manufactur,451,75,I
and,451,75,O
perform,451,75,O
as,451,75,O
well,451,75,O
as,451,75,O
scientif,451,75,O
understand,451,75,O
that,451,75,O
must,451,75,O
be,451,75,O
improv,451,75,I
prior,451,75,O
to,451,75,O
their,451,75,O
wide,451,75,O
adopt,451,75,O
.,451,75,O
with,452,76,O
compact,452,76,O
footprint,452,76,O
",",452,76,O
low,452,76,O
energi,452,76,O
consumpt,452,76,O
",",452,76,O
high,452,76,O
scalabl,452,76,O
",",452,76,O
and,452,76,O
mass,452,76,O
produc,452,76,I
",",452,76,O
chip-scal,452,76,O
integr,452,76,O
devic,452,76,O
are,452,76,O
an,452,76,O
indispens,452,76,O
part,452,76,O
of,452,76,O
modern,452,76,O
technolog,452,76,O
chang,452,76,O
and,452,76,O
develop,452,76,O
.,452,76,O
recent,453,76,O
advanc,453,76,O
in,453,76,O
2d,453,76,O
layer,453,76,O
materi,453,76,O
with,453,76,O
their,453,76,O
uniqu,453,76,O
structur,453,76,O
and,453,76,O
distinct,453,76,O
properti,453,76,O
have,453,76,O
motiv,453,76,O
their,453,76,O
on-chip,453,76,O
integr,453,76,O
",",453,76,O
yield,453,76,O
a,453,76,O
varieti,453,76,O
of,453,76,O
function,453,76,O
devic,453,76,O
with,453,76,O
superior,453,76,O
perform,453,76,O
and,453,76,O
new,453,76,O
featur,453,76,O
.,453,76,O
to,454,76,O
realiz,454,76,O
integr,454,76,O
devic,454,76,O
incorpor,454,76,O
2d,454,76,O
materi,454,76,O
",",454,76,O
it,454,76,O
requir,454,76,O
a,454,76,O
divers,454,76,O
rang,454,76,O
of,454,76,O
devic,454,76,O
fabric,454,76,I
techniqu,454,76,O
",",454,76,O
which,454,76,O
are,454,76,O
of,454,76,O
fundament,454,76,O
import,454,76,O
to,454,76,O
achiev,454,76,O
good,454,76,O
perform,454,76,O
and,454,76,O
high,454,76,O
reproduc,454,76,O
.,454,76,O
thi,455,76,O
paper,455,76,O
review,455,76,O
the,455,76,O
state-of-art,455,76,O
fabric,455,76,I
techniqu,455,76,O
for,455,76,O
the,455,76,O
on-chip,455,76,O
integr,455,76,O
of,455,76,O
2d,455,76,O
materi,455,76,O
.,455,76,O
first,456,76,O
",",456,76,O
an,456,76,O
overview,456,76,O
of,456,76,O
the,456,76,O
materi,456,76,O
properti,456,76,O
and,456,76,O
on-chip,456,76,O
applic,456,76,O
of,456,76,O
2d,456,76,O
materi,456,76,O
is,456,76,O
provid,456,76,O
.,456,76,O
second,457,76,O
",",457,76,O
differ,457,76,O
approach,457,76,O
use,457,76,O
for,457,76,O
integr,457,76,O
2d,457,76,O
materi,457,76,O
on,457,76,O
chip,457,76,O
are,457,76,O
comprehens,457,76,O
review,457,76,O
",",457,76,O
which,457,76,O
are,457,76,O
categor,457,76,O
into,457,76,O
materi,457,76,O
synthesi,457,76,O
",",457,76,O
on-chip,457,76,O
transfer,457,76,O
",",457,76,O
film,457,76,O
pattern,457,76,O
",",457,76,O
and,457,76,O
properti,457,76,O
tuning/modif,457,76,O
.,457,76,O
third,458,76,O
",",458,76,O
the,458,76,O
method,458,76,O
for,458,76,O
integr,458,76,O
2d,458,76,O
van,458,76,O
der,458,76,O
waal,458,76,O
heterostructur,458,76,O
are,458,76,O
also,458,76,O
discuss,458,76,O
and,458,76,O
summar,458,76,O
.,458,76,O
final,459,76,O
",",459,76,O
the,459,76,O
current,459,76,O
challeng,459,76,O
and,459,76,O
futur,459,76,O
perspect,459,76,O
are,459,76,O
highlight,459,76,O
.,459,76,O
polyetheretherketon,460,77,O
(,460,77,O
peek,460,77,O
),460,77,O
is,460,77,O
a,460,77,O
kind,460,77,O
of,460,77,O
nontox,460,77,O
high-perform,460,77,O
thermoplast,460,77,O
wide,460,77,O
use,460,77,O
for,460,77,O
medic,460,77,O
applic,460,77,O
.,460,77,O
compar,461,77,O
with,461,77,O
other,461,77,O
special,461,77,O
engin,461,77,O
plastic,461,77,O
",",461,77,O
peek,461,77,O
ha,461,77,O
mani,461,77,O
excel,461,77,O
properti,461,77,O
",",461,77,O
such,461,77,O
as,461,77,O
high,461,77,O
temperatur,461,77,O
resist,461,77,O
",",461,77,O
chemic,461,77,O
corros,461,77,O
resist,461,77,O
",",461,77,O
radiat,461,77,O
resist,461,77,O
",",461,77,O
hydrolysi,461,77,O
resist,461,77,O
",",461,77,O
excel,461,77,O
mechan,461,77,O
properti,461,77,O
",",461,77,O
good,461,77,O
self-lubr,461,77,O
and,461,77,O
easi,461,77,O
process,461,77,I
.,461,77,O
although,462,77,O
peek,462,77,O
ha,462,77,O
been,462,77,O
wide,462,77,O
use,462,77,O
as,462,77,O
the,462,77,O
replac,462,77,O
of,462,77,O
metal,462,77,O
and,462,77,O
ceram,462,77,O
implant,462,77,O
in,462,77,O
medic,462,77,O
field,462,77,O
",",462,77,O
it,462,77,O
is,462,77,O
biolog,462,77,O
inertia,462,77,O
",",462,77,O
which,462,77,O
reduc,462,77,O
the,462,77,O
fusion,462,77,O
with,462,77,O
host,462,77,O
bone,462,77,O
tissu,462,77,O
after,462,77,O
implant,462,77,O
.,462,77,O
in,463,77,O
addit,463,77,O
",",463,77,O
the,463,77,O
high,463,77,O
friction,463,77,O
coeffici,463,77,O
and,463,77,O
hydrophob,463,77,O
of,463,77,O
peek,463,77,O
also,463,77,O
serious,463,77,O
hinder,463,77,O
it,463,77,O
applic,463,77,O
.,463,77,O
in,464,77,O
view,464,77,O
of,464,77,O
these,464,77,O
",",464,77,O
the,464,77,O
studi,464,77,O
of,464,77,O
peek,464,77,O
biomateri,464,77,O
have,464,77,O
now,464,77,O
focus,464,77,O
on,464,77,O
the,464,77,O
improv,464,77,I
of,464,77,O
biolog,464,77,O
activ,464,77,O
by,464,77,O
variou,464,77,O
materi,464,77,O
engin,464,77,O
strategi,464,77,O
.,464,77,O
in,465,77,O
thi,465,77,O
paper,465,77,O
",",465,77,O
these,465,77,O
recent,465,77,O
develop,465,77,O
strategi,465,77,O
to,465,77,O
improv,465,77,I
peek,465,77,O
bioactiv,465,77,O
to,465,77,O
address,465,77,O
clinic,465,77,O
orthoped,465,77,O
need,465,77,O
(,465,77,O
e.g.,465,77,O
",",465,77,O
anti-inflamm,465,77,O
",",465,77,O
anti-infect,465,77,O
and,465,77,O
osteointegr,465,77,O
),465,77,O
are,465,77,O
review,465,77,O
.,465,77,O
the,466,77,O
advantag,466,77,O
and,466,77,O
disadvantag,466,77,O
of,466,77,O
these,466,77,O
method,466,77,O
are,466,77,O
further,466,77,O
analyz,466,77,O
.,466,77,O
thi,467,77,O
review,467,77,O
paper,467,77,O
may,467,77,O
provid,467,77,O
more,467,77,O
target,467,77,O
direct,467,77,O
for,467,77,O
develop,467,77,O
multifunct,467,77,O
peek-bas,467,77,O
implant,467,77,O
in,467,77,O
the,467,77,O
futur,467,77,O
.,467,77,O
heat,468,78,O
play,468,78,O
a,468,78,O
vital,468,78,O
role,468,78,O
in,468,78,O
scienc,468,78,O
",",468,78,O
engin,468,78,O
",",468,78,O
mine,468,78,O
",",468,78,O
and,468,78,O
space,468,78,O
",",468,78,O
where,468,78,O
heat,468,78,O
can,468,78,O
be,468,78,O
achiev,468,78,O
via,468,78,O
electr,468,78,O
",",468,78,O
induct,468,78,O
",",468,78,O
infrar,468,78,O
",",468,78,O
or,468,78,O
microwav,468,78,O
radiat,468,78,O
.,468,78,O
for,469,78,O
fast,469,78,O
switch,469,78,O
and,469,78,O
continu,469,78,O
applic,469,78,O
",",469,78,O
hotplat,469,78,O
or,469,78,O
peltier,469,78,O
element,469,78,O
can,469,78,O
be,469,78,O
employ,469,78,O
.,469,78,O
howev,470,78,O
",",470,78,O
due,470,78,O
to,470,78,O
bulki,470,78,O
",",470,78,O
they,470,78,O
are,470,78,O
ineffect,470,78,O
for,470,78,O
portabl,470,78,O
applic,470,78,O
or,470,78,O
oper,470,78,O
at,470,78,O
remot,470,78,O
locat,470,78,O
.,470,78,O
miniatur,471,78,O
of,471,78,O
heater,471,78,O
reduc,471,78,O
power,471,78,O
consumpt,471,78,O
and,471,78,O
bulki,471,78,O
",",471,78,O
enhanc,471,78,O
the,471,78,O
thermal,471,78,O
respons,471,78,O
",",471,78,O
and,471,78,O
integr,471,78,O
with,471,78,O
sever,471,78,O
sensor,471,78,O
or,471,78,O
microfluid,471,78,O
chip,471,78,O
.,471,78,O
the,472,78,O
microheat,472,78,O
ha,472,78,O
a,472,78,O
thick,472,78,O
of,472,78,O
~,472,78,O
100,472,78,O
nm,472,78,O
to,472,78,O
~,472,78,O
100,472,78,O
μm,472,78,O
and,472,78,O
offer,472,78,O
a,472,78,O
temperatur,472,78,O
rang,472,78,O
up,472,78,O
to,472,78,O
1900℃,472,78,O
with,472,78,O
precis,472,78,O
control,472,78,O
.,472,78,O
in,473,78,O
recent,473,78,O
year,473,78,O
",",473,78,O
due,473,78,O
to,473,78,O
the,473,78,O
escal,473,78,O
demand,473,78,O
for,473,78,O
flexibl,473,78,O
electron,473,78,O
",",473,78,O
thin-film,473,78,O
microheat,473,78,O
have,473,78,O
emerg,473,78,O
as,473,78,O
an,473,78,O
imper,473,78,O
research,473,78,O
area,473,78,O
.,473,78,O
thi,474,78,O
review,474,78,O
provid,474,78,O
an,474,78,O
overview,474,78,O
of,474,78,O
recent,474,78,O
advanc,474,78,O
in,474,78,O
microheat,474,78,O
as,474,78,O
well,474,78,O
as,474,78,O
analys,474,78,O
differ,474,78,O
microheat,474,78,O
design,474,78,O
",",474,78,O
materi,474,78,O
",",474,78,O
fabric,474,78,I
",",474,78,O
and,474,78,O
temperatur,474,78,O
control,474,78,O
.,474,78,O
in,475,78,O
addit,475,78,O
",",475,78,O
the,475,78,O
applic,475,78,O
of,475,78,O
microheat,475,78,O
in,475,78,O
ga,475,78,O
sens,475,78,O
",",475,78,O
biolog,475,78,O
",",475,78,O
and,475,78,O
electr,475,78,O
and,475,78,O
mechan,475,78,O
sector,475,78,O
are,475,78,O
emphas,475,78,O
.,475,78,O
moreov,476,78,O
",",476,78,O
the,476,78,O
maximum,476,78,O
temperatur,476,78,O
",",476,78,O
voltag,476,78,O
",",476,78,O
power,476,78,O
consumpt,476,78,O
",",476,78,O
respons,476,78,O
time,476,78,O
",",476,78,O
and,476,78,O
heat,476,78,O
rate,476,78,O
of,476,78,O
each,476,78,O
microheat,476,78,O
are,476,78,O
tabul,476,78,O
.,476,78,O
final,477,78,O
",",477,78,O
we,477,78,O
address,477,78,O
the,477,78,O
specif,477,78,O
key,477,78,O
consider,477,78,O
for,477,78,O
design,477,78,O
and,477,78,O
fabric,477,78,I
a,477,78,O
microheat,477,78,O
as,477,78,O
well,477,78,O
as,477,78,O
the,477,78,O
import,477,78,O
of,477,78,O
microheat,477,78,O
integr,477,78,O
in,477,78,O
covid-19,477,78,O
diagnost,477,78,O
kit,477,78,O
.,477,78,O
thi,478,78,O
review,478,78,O
therebi,478,78,O
provid,478,78,O
gener,478,78,O
guidelin,478,78,O
to,478,78,O
research,478,78,O
to,478,78,O
integr,478,78,O
microheat,478,78,O
in,478,78,O
micro-electromechan,478,78,O
system,478,78,O
(,478,78,O
mem,478,78,O
),478,78,O
",",478,78,O
which,478,78,O
may,478,78,O
pave,478,78,O
the,478,78,O
way,478,78,O
for,478,78,O
develop,478,78,O
rapid,478,78,O
and,478,78,O
large-scal,478,78,O
sars-cov-2,478,78,O
diagnost,478,78,O
kit,478,78,O
in,478,78,O
resource-constrain,478,78,O
clinic,478,78,O
or,478,78,O
home-bas,478,78,O
environ,478,78,O
.,478,78,O
particul,479,79,O
matter,479,79,O
(,479,79,O
pm,479,79,O
),479,79,O
pose,479,79,O
a,479,79,O
sever,479,79,O
health,479,79,O
threat,479,79,O
to,479,79,O
the,479,79,O
public,479,79,O
",",479,79,O
and,479,79,O
fibrou,479,79,O
filtrat,479,79,O
is,479,79,O
a,479,79,O
power,479,79,O
method,479,79,O
for,479,79,O
effici,479,79,O
pm,479,79,O
remov,479,79,O
.,479,79,O
arm,480,79,O
the,480,79,O
fiber,480,79,O
with,480,79,O
electrostat,480,79,O
effect,480,79,O
is,480,79,O
a,480,79,O
gold,480,79,O
rush,480,79,O
to,480,79,O
promot,480,79,O
pm-fiber,480,79,O
interact,480,79,O
",",480,79,O
thu,480,79,O
reach,480,79,O
high,480,79,O
pm,480,79,O
remov,480,79,O
effici,480,79,O
",",480,79,O
decreas,480,79,O
airflow,480,79,O
resist,480,79,O
",",480,79,O
and,480,79,O
achiev,480,79,O
multifunct,480,79,O
applic,480,79,O
simultan,480,79,O
.,480,79,O
in,481,79,O
thi,481,79,O
studi,481,79,O
",",481,79,O
we,481,79,O
are,481,79,O
to,481,79,O
provid,481,79,O
a,481,79,O
comprehens,481,79,O
overview,481,79,O
of,481,79,O
electrostat,481,79,O
fibrou,481,79,O
filter,481,79,O
",",481,79,O
includ,481,79,O
the,481,79,O
principl,481,79,O
",",481,79,O
fabric,481,79,I
process,481,79,I
",",481,79,O
electr,481,79,O
properti,481,79,O
",",481,79,O
and,481,79,O
applic,481,79,O
.,481,79,O
firstli,482,79,O
",",482,79,O
pm-fiber,482,79,O
adhes,482,79,O
forc,482,79,O
dure,482,79,O
the,482,79,O
filtrat,482,79,O
were,482,79,O
analyz,482,79,O
accord,482,79,O
to,482,79,O
the,482,79,O
electrifi,482,79,O
principl,482,79,O
for,482,79,O
the,482,79,O
filter,482,79,O
.,482,79,O
furthermor,483,79,O
",",483,79,O
electrostat,483,79,O
filter,483,79,O
were,483,79,O
classifi,483,79,O
into,483,79,O
monopolar-charg,483,79,O
and,483,79,O
dipolar-induc,483,79,O
filter,483,79,O
in,483,79,O
the,483,79,O
dimens,483,79,O
of,483,79,O
charg,483,79,O
characterist,483,79,O
.,483,79,O
compar,484,79,O
with,484,79,O
other,484,79,O
pm,484,79,O
remov,484,79,O
techniqu,484,79,O
",",484,79,O
the,484,79,O
electr,484,79,O
properti,484,79,O
",",484,79,O
comprehens,484,79,O
perform,484,79,O
",",484,79,O
and,484,79,O
applic,484,79,O
for,484,79,O
variou,484,79,O
electrostat,484,79,O
filter,484,79,O
are,484,79,O
systemat,484,79,O
state,484,79,O
and,484,79,O
discuss,484,79,O
.,484,79,O
in,485,79,O
the,485,79,O
end,485,79,O
",",485,79,O
we,485,79,O
highlight,485,79,O
that,485,79,O
the,485,79,O
electrostat,485,79,O
fibrou,485,79,O
filter,485,79,O
would,485,79,O
be,485,79,O
a,485,79,O
competit,485,79,O
candid,485,79,O
for,485,79,O
pm,485,79,O
remov,485,79,O
owe,485,79,O
to,485,79,O
their,485,79,O
durabl,485,79,O
",",485,79,O
versatil,485,79,O
",",485,79,O
and,485,79,O
plastic,485,79,O
.,485,79,O
we,486,79,O
also,486,79,O
discuss,486,79,O
the,486,79,O
import,486,79,O
of,486,79,O
conduct,486,79,O
rigor,486,79,O
filtrat,486,79,O
test,486,79,O
to,486,79,O
report,486,79,O
accur,486,79,O
perform,486,79,O
for,486,79,O
electrostat,486,79,O
filter,486,79,O
.,486,79,O
in,487,79,O
an,487,79,O
interdisciplinari,487,79,O
view,487,79,O
between,487,79,O
environment,487,79,O
engin,487,79,O
and,487,79,O
materi,487,79,O
engin,487,79,O
",",487,79,O
we,487,79,O
hope,487,79,O
thi,487,79,O
work,487,79,O
could,487,79,O
provid,487,79,O
a,487,79,O
better,487,79,O
understand,487,79,O
of,487,79,O
the,487,79,O
pm-fiber,487,79,O
electrostat,487,79,O
interact,487,79,O
and,487,79,O
practic,487,79,O
insight,487,79,O
for,487,79,O
design,487,79,O
next-gener,487,79,O
air,487,79,O
filter,487,79,O
.,487,79,O
overlay,488,80,O
two,488,80,O
atom,488,80,O
layer,488,80,O
with,488,80,O
a,488,80,O
slight,488,80,O
lattic,488,80,O
mismatch,488,80,O
or,488,80,O
at,488,80,O
a,488,80,O
small,488,80,O
rotat,488,80,O
angl,488,80,O
creat,488,80,O
a,488,80,O
moiré,488,80,O
superlattic,488,80,O
",",488,80,O
which,488,80,O
ha,488,80,O
properti,488,80,O
that,488,80,O
are,488,80,O
markedli,488,80,O
modifi,488,80,O
from,488,80,O
(,488,80,O
and,488,80,O
at,488,80,O
time,488,80,O
entir,488,80,O
absent,488,80,O
in,488,80,O
),488,80,O
the,488,80,O
‘,488,80,O
parent,488,80,O
’,488,80,O
materi,488,80,O
.,488,80,O
such,489,80,O
moiré,489,80,O
materi,489,80,O
have,489,80,O
progress,489,80,O
the,489,80,O
studi,489,80,O
and,489,80,O
engin,489,80,O
of,489,80,O
strongli,489,80,O
correl,489,80,O
phenomena,489,80,O
and,489,80,O
topolog,489,80,O
system,489,80,O
in,489,80,O
reduc,489,80,O
dimens,489,80,O
.,489,80,O
the,490,80,O
fundament,490,80,O
understand,490,80,O
of,490,80,O
the,490,80,O
electron,490,80,O
phase,490,80,O
",",490,80,O
such,490,80,O
as,490,80,O
superconduct,490,80,O
",",490,80,O
requir,490,80,O
a,490,80,O
precis,490,80,O
control,490,80,O
of,490,80,O
the,490,80,O
challeng,490,80,O
fabric,490,80,I
process,490,80,I
",",490,80,O
involv,490,80,O
the,490,80,O
rotat,490,80,O
align,490,80,O
of,490,80,O
two,490,80,O
atom,490,80,O
thin,490,80,O
layer,490,80,O
with,490,80,O
an,490,80,O
angular,490,80,O
precis,490,80,O
below,490,80,O
0.1,490,80,O
degre,490,80,O
.,490,80,O
here,491,80,O
we,491,80,O
review,491,80,O
the,491,80,O
essenti,491,80,O
properti,491,80,O
of,491,80,O
moiré,491,80,O
materi,491,80,O
and,491,80,O
discuss,491,80,O
their,491,80,O
fabric,491,80,I
and,491,80,O
physic,491,80,O
from,491,80,O
a,491,80,O
reproduc,491,80,O
perspect,491,80,O
.,491,80,O
pedot,492,81,O
:,492,81,O
pss,492,81,O
is,492,81,O
wide,492,81,O
use,492,81,O
in,492,81,O
perovskit,492,81,B
solar,492,81,O
cell,492,81,O
(,492,81,O
psc,492,81,O
),492,81,O
as,492,81,O
the,492,81,O
most,492,81,O
popular,492,81,O
hole,492,81,O
transport,492,81,O
layer,492,81,O
(,492,81,O
htl,492,81,O
),492,81,O
.,492,81,O
howev,493,81,O
",",493,81,O
p-i-n,493,81,O
type,493,81,O
invert,493,81,O
planar,493,81,O
psc,493,81,O
base,493,81,O
on,493,81,O
the,493,81,O
pedot,493,81,O
:,493,81,O
pss,493,81,O
htl,493,81,O
typic,493,81,O
exhibit,493,81,O
up,493,81,O
to,493,81,O
200,493,81,O
mv,493,81,O
more,493,81,O
voltag,493,81,O
loss,493,81,O
compar,493,81,O
to,493,81,O
convent,493,81,O
planar,493,81,O
psc,493,81,O
(,493,81,O
n-i-p,493,81,O
),493,81,O
that,493,81,O
gener,493,81,O
show,493,81,O
open,493,81,O
circuit,493,81,O
voltag,493,81,O
(,493,81,O
voc,493,81,O
),493,81,O
of,493,81,O
around,493,81,O
1.1,493,81,O
v.,493,81,O
in,493,81,O
thi,493,81,O
studi,493,81,O
",",493,81,O
we,493,81,O
develop,493,81,O
a,493,81,O
simpl,493,81,O
",",493,81,O
inexpens,493,81,O
and,493,81,O
effect,493,81,O
interfaci,493,81,O
engin,493,81,O
strategi,493,81,O
by,493,81,O
dope,493,81,O
pedot,493,81,O
:,493,81,O
pss,493,81,O
with,493,81,O
cesium,493,81,O
iodid,493,81,O
(,493,81,O
csi,493,81,O
),493,81,O
to,493,81,O
reduc,493,81,O
the,493,81,O
voltag,493,81,O
loss,493,81,O
and,493,81,O
achiev,493,81,O
highli,493,81,O
effici,493,81,O
invert,493,81,O
psc,493,81,O
.,493,81,O
sem,494,81,O
",",494,81,O
afm,494,81,O
",",494,81,O
and,494,81,O
xp,494,81,O
measur,494,81,O
suggest,494,81,O
that,494,81,O
csi,494,81,O
modifi,494,81,O
the,494,81,O
interfac,494,81,O
between,494,81,O
pedot,494,81,O
:,494,81,O
pss,494,81,O
and,494,81,O
perovskit,494,81,B
by,494,81,O
react,494,81,O
with,494,81,O
pbi2,494,81,O
to,494,81,O
form,494,81,O
cspbi3,494,81,B
",",494,81,O
thu,494,81,O
facilit,494,81,O
interfaci,494,81,O
contact,494,81,O
and,494,81,O
charg,494,81,O
transport,494,81,O
.,494,81,O
moreov,495,81,O
",",495,81,O
after,495,81,O
csi-modif,495,81,O
(,495,81,O
csi-pedot,495,81,O
:,495,81,O
pss,495,81,O
),495,81,O
",",495,81,O
the,495,81,O
hole,495,81,O
transport,495,81,O
properti,495,81,O
of,495,81,O
pedot,495,81,O
:,495,81,O
